1646669199,1,"富山湾",37.4,137.3,10,4,4.2,2,"予報",\N,1646669186
1646669200,1,"石川県能登地方",37.5,137.3,10,4,4.2,4,"予報",\N,1646669187
1646669219,1,"石川県能登地方",37.5,137.3,10,4,4.2,5,"予報",\N,1646669187
1646669223,1,"石川県能登地方",37.5,137.3,10,4,4.2,6,"予報",\N,1646669187
1646672341,1,"能登半島沖",37.6,137.4,10,5,5.6,2,"警報",\N,1646672329
1646672343,1,"能登半島沖",37.6,137.3,10,4,5.1,3,"警報",\N,1646672330
1646672344,1,"石川県能登地方",37.5,137.2,10,5,5.1,5,"警報",\N,1646672330
1646672347,1,"石川県能登地方",37.5,137.2,10,4,5,6,"警報",\N,1646672330
1646672348,1,"石川県能登地方",37.5,137.2,10,5,5.1,7,"警報",\N,1646672330
1646672350,1,"石川県能登地方",37.5,137.2,20,5,5.5,9,"警報",\N,1646672329
1646672351,1,"石川県能登地方",37.5,137.2,10,6,5.5,10,"警報",\N,1646672329
1646672355,1,"石川県能登地方",37.5,137.2,10,5,5.1,11,"警報",\N,1646672330
1646672356,1,"石川県能登地方",37.5,137.2,10,4,5,12,"警報",\N,1646672330
1646672360,1,"石川県能登地方",37.5,137.2,10,5,5.2,13,"警報",\N,1646672330
1646672361,1,"石川県能登地方",37.5,137.2,10,5,5.2,14,"警報",\N,1646672330
1646672363,1,"石川県能登地方",37.5,137.2,10,5,5.3,15,"警報",\N,1646672330
1646672383,1,"石川県能登地方",37.5,137.2,10,5,5.3,16,"警報",\N,1646672330
1646672392,1,"石川県能登地方",37.5,137.2,10,5,5.3,17,"警報",\N,1646672330
1646679726,1,"福島県沖",37.6,141.6,50,2,3.7,1,"予報",\N,1646679708
1646679746,1,"福島県沖",37.6,141.7,50,2,3.6,3,"予報",\N,1646679707
1646679760,1,"福島県沖",37.6,141.7,40,2,3.6,4,"予報",\N,1646679707
